name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nitrospinaceae	407032	F	84	0	84	0.00000
Coprothermobacteraceae	2138247	F	72	3	75	0.00000
Clostridiaceae	31979	F	586557	23099	609656	0.02541
Oscillospiraceae	216572	F	37867	6025	43892	0.00183
Eubacteriaceae	186806	F	12294	1607	13901	0.00058
Butyricicoccaceae	3085642	F	7115	4370	11485	0.00048
Clostridiales Family XVII. Incertae Sedis	539000	F	733	1	734	0.00003
Eubacteriales Family XII. Incertae Sedis	543313	F	624	894	1518	0.00006
Clostridiales Family XVI. Incertae Sedis	543347	F	255	2	257	0.00001
Desulfitobacteriaceae	2937909	F	4745	171	4916	0.00020
Peptococcaceae	186807	F	2824	138	2962	0.00012
Acutalibacteraceae	3082771	F	2376	205	2581	0.00011
Proteinivoracaceae	1491775	F	1873	10	1883	0.00008
Syntrophomonadaceae	68298	F	732	5	737	0.00003
Desulfallaceae	2867375	F	458	2	460	0.00002
Aristaeellaceae	3046368	F	408	0	408	0.00002
Heliobacteriaceae	31984	F	281	9	290	0.00001
Thermincolaceae	2937911	F	268	10	278	0.00001
Symbiobacteriaceae	543349	F	239	0	239	0.00001
Desulfotomaculaceae	2937910	F	173	47	220	0.00001
Peptostreptococcaceae	186804	F	613377	45665	659042	0.02747
Anaerovoracaceae	543314	F	6414	365	6779	0.00028
Natronincolaceae	3118656	F	3471	67	3538	0.00015
Filifactoraceae	3118655	F	1578	202	1780	0.00007
Thermotaleaceae	3118657	F	1183	42	1225	0.00005
Caminicellaceae	3118654	F	1031	35	1066	0.00004
Peptoclostridiaceae	3120161	F	386	15	401	0.00002
Lachnospiraceae	186803	F	107018	20769	127787	0.00533
Cellulosilyticaceae	3018741	F	79211	1336	80547	0.00336
Anaerotignaceae	3118652	F	4141	1522	5663	0.00024
Vallitaleaceae	2603322	F	3698	64	3762	0.00016
Defluviitaleaceae	1185407	F	1559	638	2197	0.00009
Thermoanaerobacteraceae	186814	F	6335	260	6595	0.00027
Candidatus Desulforudaceae	3399799	F	179	0	179	0.00001
Thermoanaerobacterales Family IV. Incertae Sedis	543372	F	139	15	154	0.00001
Halanaerobiaceae	972	F	1653	3	1656	0.00007
Halobacteroidaceae	53434	F	1181	395	1576	0.00007
Halothermotrichaceae	3046412	F	325	1	326	0.00001
Neomoorellaceae	3039168	F	968	2	970	0.00004
Zhaonellaceae	2748673	F	235	4	239	0.00001
Desulfitibacteraceae	3039170	F	132	1159	1291	0.00005
Tepidanaerobacteraceae	2770092	F	676	3	679	0.00003
Thermosediminibacteraceae	2770093	F	112	0	112	0.00000
Monoglobaceae	3085657	F	781	240	1021	0.00004
