name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Thioalkalivibrio	106633	G	789	12	801	0.00002
Ectothiorhodospira	1051	G	369	5	374	0.00001
Spiribacter	1335745	G	317	1	318	0.00001
Acidihalobacter	1765964	G	215	2	217	0.00001
Aquisalimonas	406099	G	203	0	203	0.00001
Halorhodospira	85108	G	193	0	193	0.00001
Alkalilimnicola	133193	G	147	2	149	0.00000
Sediminicurvatus	3383961	G	142	0	142	0.00000
Ectothiorhodosinus	233099	G	81	0	81	0.00000
Candidatus Thiodiazotropha	1913444	G	273	2	275	0.00001
Sedimenticola	349742	G	170	0	170	0.00000
Magnetovirga	3425870	G	117	0	117	0.00000
Thiolapillus	1608298	G	73	0	73	0.00000
Candidatus Endoriftia	393764	G	65	1	66	0.00000
Thiosocius	2780488	G	60	0	60	0.00000
Wenzhouxiangella	1676142	G	615	3	618	0.00002
Granulosicoccus	437504	G	147	0	147	0.00000
Sulfuriflexus	1860077	G	45	0	45	0.00000
Halothiobacillus	109262	G	136	1	137	0.00000
