name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Salinispirillum	1649491	G	203	3	206	0.00001
Aliikangiella	1920241	G	1190	2	1192	0.00004
Pleionea	1502941	G	227	3	230	0.00001
Spartinivicinus	2768738	G	686	16	702	0.00002
Oleiphilus	141450	G	623	17	640	0.00002
Marinicellulosiphila	3414216	G	568	11	579	0.00002
Pokkaliibacter	2301194	G	493	13	506	0.00002
Litorivicinus	418700	G	216	2	218	0.00001
Xanthomonas	338	G	14559	2095	16654	0.00052
Stenotrophomonas	40323	G	12696	4517	17213	0.00054
Lysobacter	68	G	5941	849	6790	0.00021
Pseudoxanthomonas	83618	G	5721	1105	6826	0.00021
Luteimonas	83614	G	2497	152	2649	0.00008
Thermomonas	141948	G	1110	104	1214	0.00004
Xylella	2370	G	610	57	667	0.00002
Marilutibacter	3382698	G	392	28	420	0.00001
Agrilutibacter	3382696	G	280	26	306	0.00001
Novilysobacter	3382699	G	270	377	647	0.00002
Solilutibacter	3382695	G	169	26	195	0.00001
Arenimonas	490567	G	163	8	171	0.00001
Pseudoluteimonas	3382694	G	94	6	100	0.00000
Dyella	231454	G	4930	333	5263	0.00016
Luteibacter	242605	G	2719	176	2895	0.00009
Rhodanobacter	75309	G	2534	261	2795	0.00009
Dokdonella	323413	G	644	28	672	0.00002
Frateuria	70411	G	641	103	744	0.00002
Tahibacter	1453544	G	623	12	635	0.00002
Ahniella	2233801	G	319	3	322	0.00001
Pseudolysobacter	2709666	G	196	2	198	0.00001
Aerosticca	2707020	G	163	152	315	0.00001
Metallibacterium	1218803	G	12	0	12	0.00000
Marinicella	863253	G	280	0	280	0.00001
Acinetobacter	469	G	43465	25840	69305	0.00216
Psychrobacter	497	G	8045	692	8737	0.00027
Moraxella	475	G	3826	246	4072	0.00013
Faucicola	1604696	G	821	156	977	0.00003
Lwoffella	3444169	G	359	55	414	0.00001
Aquirhabdus	2824158	G	335	21	356	0.00001
Aeromonas	642	G	30430	9623	40053	0.00125
Zobellella	347533	G	1520	338	1858	0.00006
Tolumonas	43947	G	1094	94	1188	0.00004
Oceanimonas	129577	G	1063	184	1247	0.00004
Oceanisphaera	225143	G	658	11	669	0.00002
Pseudaeromonas	1929090	G	633	27	660	0.00002
Dongshaea	2802288	G	496	8	504	0.00002
Succinivibrio	83770	G	1074	1	1075	0.00003
Haemophilus	724	G	5658	836	6494	0.00020
Actinobacillus	713	G	3777	581	4358	0.00014
Mannheimia	75984	G	3619	354	3973	0.00012
Pasteurella	745	G	2949	1199	4148	0.00013
Gallibacterium	155493	G	2131	478	2609	0.00008
Aggregatibacter	416916	G	2008	205	2213	0.00007
Lonepinella	53416	G	1581	42	1623	0.00005
Avibacterium	292486	G	1478	214	1692	0.00005
Glaesserella	2094023	G	1416	353	1769	0.00006
Rodentibacter	1960084	G	1251	60	1311	0.00004
Basfia	697331	G	947	29	976	0.00003
Testudinibacter	1755672	G	832	15	847	0.00003
Phocoenobacter	146805	G	762	366	1128	0.00004
Mergibacter	2899790	G	693	21	714	0.00002
Bisgaardia	109471	G	518	18	536	0.00002
Histophilus	214906	G	492	112	604	0.00002
Bibersteinia	476528	G	425	133	558	0.00002
Vespertiliibacter	1520333	G	169	7	176	0.00001
Frederiksenia	1649317	G	163	19	182	0.00001
Otariodibacter	1249016	G	154	5	159	0.00000
Cellvibrio	10	G	2857	52	2909	0.00009
Teredinibacter	2425	G	1991	47	2038	0.00006
Gilvimarinus	940550	G	1402	28	1430	0.00004
Simiduia	447467	G	735	9	744	0.00002
Agarilytica	2036021	G	617	8	625	0.00002
Marinimicrobium	359337	G	528	40	568	0.00002
Saccharophagus	316625	G	462	17	479	0.00001
Marinagarivorans	1792291	G	451	20	471	0.00001
Agaribacterium	2038244	G	382	7	389	0.00001
Maricurvus	1122283	G	323	2	325	0.00001
Microbulbifer	48073	G	9317	163	9480	0.00029
Congregibacter	393661	G	722	83	805	0.00003
Halioglobus	1217416	G	671	10	681	0.00002
Candidatus Paraluminiphilus	3040948	G	339	4	343	0.00001
Kineobactrum	2678529	G	282	2	284	0.00001
Aequoribacter	2847769	G	245	16	261	0.00001
Luminiphilus	1341118	G	174	0	174	0.00001
Spongiibacter	630749	G	1076	101	1177	0.00004
Zhongshania	1434050	G	336	15	351	0.00001
Oceanicoccus	1084558	G	187	1	188	0.00001
Porticoccus	1123967	G	147	2	149	0.00000
Rheinheimera	67575	G	1329	121	1450	0.00005
Nitrosococcus	1227	G	1234	6	1240	0.00004
